,opportunity id,annee_cir,siren
4050,0062000000VGier,2013.0,546380197
9312,0062000000fhCg7,2015.0,546380197
13579,0062000000gS2QS,2016.0,546380197
15355,0060O00000nXNoV,2017.0,546380197
23687,0060O00000uhXXP,2018.0,546380197
24120,0060X00000cStAK,2019.0,546380197
31648,0060X00000mVD1K,2020.0,546380197
4092,0062000000Kiuym,2013.0,313167173
7392,0062000000KiuzG,2014.0,313167173
9366,0062000000KiuzL,2015.0,313167173
13645,0062000000jnYxH,2016.0,313167173
15427,0060O00000nXP1m,2017.0,313167173
23700,0060O00000stNo7,2018.0,313167173
24204,0060X00000cRhL8,2019.0,313167173
31708,0060X00000mdiRR,2020.0,313167173
23730,0060O00000wi01M,2018.0,381996214
4384,0062000000PRsjJ,2013.0,352554661
11726,0062000000hQHp7,2015.0,059502013
29834,0060X00000mRnIm,2020.0,450889225
20380,0060O00000ssvFz,2018.0,419850102
32171,0066700000peln4,2020.0,391504693
27178,0060X00000cRb0F,2019.0,564202166
32240,0060X00000eBvVg,2020.0,547350249
4194,0062000000O4QBk,2013.0,440555886
7518,0062000000O4QC4,2014.0,440555886
9504,0062000000ftMc3,2015.0,440555886
13723,0062000000ftMcr,2016.0,440555886
15535,0062000000ftMdV,2017.0,440555886
23723,0060O00000s9efO,2018.0,440555886
24324,0060X00000cSsVl,2019.0,440555886
31858,0060X00000mdecP,2020.0,440555886
33017,0066700000rMNW0,2021.0,440555886
16625,0060O00000plfaD,2017.0,332036128
33324,0066700000r5hBr,2021.0,332036128
19362,0060O00000ul2BM,2018.0,400212700
29443,0066700000qFu4P,2020.0,895750412
7274,0062000000aophH,2014.0,383242161
11028,0062000000iV0mo,2015.0,985520154
27046,0060O00000nEgNp,2019.0,985520154
15008,0062000000hvzpK,2016.0,349974931
25632,0060X00000hOudn,2019.0,349974931
31956,0060X00000hQIDx,2020.0,410335855
17929,0060O00000pmQr7,2017.0,350693586
22257,0060O00000ui1h7,2018.0,350693586
32823,0060X00000mAJPp,2020.0,350693586
19288,0060O00000ujWRE,2017.0,549800373
21554,0060O00000uhYSE,2018.0,549800373
8966,0062000000a3U6W,2014.0,518899968
22089,0060O00000nEaku,2018.0,778740001
32802,0060X00000e4wDr,2020.0,778740001
5847,0062000000W4YKh,2013.0,411136583
6749,0062000000ZPCUS,2014.0,411136583
10899,0062000000dHHg8,2015.0,411136583
27655,0060X00000lJosI,2019.0,318826187
9612,0062000000fhEwz,2015.0,343043360
9566,0062000000dGBLj,2015.0,532422698
14628,0062000000eawcs,2016.0,532422698
15510,0062000000eawf8,2017.0,532422698
21896,0060O00000uhZAu,2018.0,532422698
24955,0060X00000hNtgf,2019.0,562110882
32857,0060X00000mdjJN,2020.0,562110882
7520,0062000000bSkeg,2014.0,529326050
11759,0062000000ec4wc,2015.0,529326050
7556,0062000000bPXaz,2014.0,445720295
6829,0062000000a4T4n,2014.0,672024155
13104,0060O00000mruMr,2016.0,413464595
12023,0062000000f70mz,2015.0,313966129
23742,0060X00000ab1iq,2018.0,542077755
21887,0060O00000sBArR,2018.0,627220049
5212,0062000000VFbrs,2013.0,572093243
12666,0060O00000mFDsT,2016.0,572093243
4032,0062000000apeMN,2013.0,305394397
23899,0060O00000ss9NC,2018.0,058801481
31926,0066700000oSD49,2020.0,393629779
16874,0060O00000nQv6Q,2017.0,409771292
15044,0062000000guRw5,2016.0,390813988
17071,0060O00000nXgtC,2017.0,390813988
24027,0060O00000s7omB,2018.0,390813988
25926,0060X00000cQK4h,2019.0,390813988
5760,0062000000X67JZ,2013.0,420743221
6569,0062000000ZOGoo,2014.0,420743221
10707,0062000000f7Fcl,2015.0,420743221
12459,0062000000jy3ON,2016.0,420743221
17410,0060O00000nXNzc,2017.0,420743221
19636,0060O00000wgvkd,2018.0,420743221
27002,0060X00000cRhXK,2019.0,420743221
28795,0060X00000mdf34,2020.0,420743221
18764,0060O00000nEeA1,2017.0,384402871
11118,0060O00000mH2Ka,2015.0,552124984
12355,0062000000gQiC9,2016.0,552124984
17529,0060O00000pleeP,2017.0,552124984
6441,0062000000ZQP9X,2014.0,542042486
12372,0060X00000hP10R,2016.0,542042486
17311,0060X00000hP0zY,2017.0,542042486
21633,0060O00000vumct,2018.0,542042486
24205,0060X00000cSsXN,2019.0,542042486
32736,0060X00000mdeYs,2020.0,542042486
4074,0062000000VFLrV,2013.0,342040268
7362,0062000000ZPCQW,2014.0,342040268
9348,0062000000f7ee7,2015.0,342040268
13621,0062000000jy3KL,2016.0,342040268
15409,0060O00000nXNwx,2017.0,342040268
23697,0060O00000uhXxF,2018.0,342040268
24186,0060X00000cStCQ,2019.0,342040268
31696,0060X00000mVDOm,2020.0,342040268
32853,0066700000pHb1l,2020.0,301521928
5691,0062000000W3sfN,2013.0,552003261
7472,0062000000ZPCOc,2014.0,552003261
11735,0062000000f7lmp,2015.0,552003261
13360,0062000000jy3Ly,2016.0,552003261
19268,0060O00000nXPHg,2017.0,552003261
21416,0060O00000stPLf,2018.0,552003261
27577,0060X00000cRhP6,2019.0,552003261
7368,0062000000ZQgrA,2014.0,389819459
22448,0060O00000vuoV5,2018.0,542037361
27571,0060X00000hOd6D,2019.0,775690035
17481,0060O00000rcGki,2017.0,560801300
7710,0062000000UbQO0,2014.0,383168481
13897,0060O00000nWnS3,2016.0,383168481
23761,0060O00000srt8U,2018.0,383168481
30856,0066700000nuFdE,2020.0,538700022
33340,0066700000rKfPm,2021.0,320623846
5924,0062000000TbJMs,2013.0,602055311
12873,0062000000iUdf8,2016.0,602055311
5730,0062000000PTR5v,2013.0,572055846
7592,0062000000a4eNX,2014.0,572055846
11804,0062000000cPaSG,2015.0,572055846
13468,0062000000jy3TN,2016.0,572055846
19290,0060O00000nXP4q,2017.0,572055846
21566,0060O00000uhXso,2018.0,572055846
27697,0060X00000cSsrO,2019.0,572055846
32031,0060X00000mVDO7,2020.0,572055846
4628,0062000000Ud7qS,2013.0,302162623
11997,0062000000duNt2,2015.0,410218010
20766,0060O00000te73Q,2018.0,410218010
7056,0062000000apujd,2014.0,553620022
13697,0060O00000mI1su,2016.0,553620022
7011,0062000000dEvu4,2014.0,451221295
17911,0060O00000nRCc2,2017.0,451221295
33090,0066700000ra0SW,2021.0,451221295
11151,0062000000dIBve,2015.0,337280226
7602,0062000000bPLVx,2014.0,347902587
21825,0060O00000uhEu0,2018.0,333202083
24379,0060X00000cStMk,2019.0,333202083
32766,0060X00000mdiZE,2020.0,333202083
12891,0062000000hwCYl,2016.0,569801897
5733,0062000000VHX7u,2013.0,325241750
7598,0062000000ZPCYO,2014.0,325241750
27703,0062000000ZPCYP,2019.0,325241750
9876,0062000000ga8dJ,2015.0,305823296
17611,0060O00000nWNee,2017.0,552025314
24042,0060O00000ujTcE,2019.0,309954006
14666,0060O00000lnwJ1,2016.0,955504923
4748,0062000000SiQL4,2013.0,395047426
12014,0062000000dvdYU,2015.0,395047426
13195,0062000000iUh2L,2016.0,395047426
28114,0060X00000anWqa,2019.0,395047426
33438,0066700000qEwZI,2021.0,395047426
10915,0062000000dIScU,2015.0,389297664
3408,0066700000qHTyl,2021.0,301165841
25914,0060X00000hNJAD,2019.0,301165841
5356,0062000000dF28J,2013.0,352973622
7191,0062000000bPhXz,2014.0,352973622
11125,0062000000gZNIW,2015.0,352973622
12990,0062000000jnYzw,2016.0,352973622
18073,0060O00000nXP3x,2017.0,352973622
22425,0060O00000plfn8,2018.0,352973622
15778,0060O00000rBXBb,2017.0,519029573
7692,0062000000ZPCP1,2014.0,479766842
9672,0062000000f78Qx,2015.0,479766842
13885,0062000000jy6AE,2016.0,479766842
15727,0060O00000nWIyA,2017.0,479766842
23759,0060O00000sB6er,2018.0,479766842
24534,0060X00000bjbCN,2019.0,479766842
32132,0060X00000m6LaB,2020.0,479766842
5573,0062000000UbrSN,2013.0,479766800
7120,0062000000ZPCP8,2014.0,479766800
10001,0062000000f7fD9,2015.0,479766800
14303,0062000000jy3LO,2016.0,479766800
16283,0060O00000nWIyZ,2017.0,479766800
20541,0060O00000sB6ew,2018.0,479766800
27021,0060X00000bjbCc,2019.0,479766800
29406,0060X00000mVDvo,2020.0,479766800
27439,0060X00000eZuDd,2019.0,383952470
7334,0062000000fhHVF,2014.0,645680026
13198,0060O00000lnSEi,2016.0,645680026
18804,0060O00000nR2l9,2017.0,645680026
21230,0060O00000tc0Rx,2018.0,645680026
27361,0060X00000cRhUU,2019.0,645680026
31830,0060X00000mdf21,2020.0,645680026
5389,0062000000Pweqy,2013.0,845880517
7269,0062000000Pwerh,2014.0,845880517
11203,0062000000f78ul,2015.0,845880517
5727,0062000000UdGm5,2013.0,572037026
7586,0062000000UdGn8,2014.0,572037026
11801,0062000000UdGJt,2015.0,572037026
13462,0060O00000nXPKy,2016.0,572037026
19289,0060O00000nR4QJ,2017.0,572037026
21560,0060O00000uhXIx,2018.0,572037026
27691,0060X00000cStJH,2019.0,572037026
32028,0060X00000mVDSi,2020.0,572037026
20428,0060O00000ujTev,2018.0,414945188
27656,0060X00000cRhVx,2019.0,414945188
29317,0066700000r2dDq,2020.0,414945188
11612,0060O00000mFFXr,2015.0,377714654
13174,0060X00000ea0LX,2016.0,377714654
18762,0060X00000ea0MG,2017.0,377714654
21158,0060O00000vuTJr,2018.0,377714654
27289,0060X00000cSs1C,2019.0,377714654
31740,0060X00000eZuBc,2020.0,377714654
4290,0062000000VJRI1,2013.0,381031285
7668,0062000000ZQUYI,2014.0,381031285
9654,0062000000f5svV,2015.0,381031285
13855,0062000000itHu5,2016.0,381031285
15703,0060O00000nXEY4,2017.0,381031285
23755,0060O00000tc0QV,2018.0,381031285
24498,0060X00000bk3SG,2019.0,381031285
31972,0060X00000mdegR,2020.0,381031285
5233,0062000000O4M1o,2013.0,421370289
6831,0062000000O4M23,2014.0,421370289
10765,0062000000ftMbk,2015.0,421370289
12708,0062000000ftMcY,2016.0,421370289
17713,0062000000ftMdH,2017.0,421370289
22023,0060O00000s9eb2,2018.0,421370289
24571,0060X00000cSsVq,2019.0,421370289
32793,0060X00000mdefO,2020.0,421370289
33054,0066700000rLuMZ,2021.0,421370289
7531,0062000000apdRc,2014.0,345155337
11973,0062000000fto8F,2015.0,345155337
12949,0062000000ldXGO,2016.0,345155337
18357,0060O00000nXNsq,2017.0,345155337
17531,0060O00000msLm6,2017.0,572232411
19615,0060O00000ukFs8,2018.0,572232411
26291,0060O00000ujTQt,2019.0,572232411
9600,0062000000cNbOf,2015.0,410041677
5392,0062000000VGVPz,2013.0,780109856
7299,0062000000VGWBd,2014.0,780109856
11215,0062000000VGWCR,2015.0,780109856
13074,0062000000jy4NI,2016.0,780109856
18145,0060O00000uhNh6,2017.0,780109856
22485,0060O00000uhXqT,2018.0,780109856
24931,0060X00000cSt7L,2019.0,780109856
32854,0060X00000mVDMB,2020.0,780109856
21392,0060O00000teE7V,2018.0,552116329
7860,0062000000SgPQU,2014.0,300702305
9810,0062000000ftoEK,2015.0,300702305
14566,0060O00000nWcMZ,2016.0,300702305
15847,0060O00000p0TZ7,2017.0,300702305
22545,0060O00000teEkd,2018.0,703780247
6955,0062000000dEwDx,2014.0,433842044
11148,0062000000dyRAL,2015.0,433842044
4164,0062000000X68Yo,2013.0,315268664
7500,0062000000a4In2,2014.0,315268664
9468,0062000000ffTvb,2015.0,315268664
13699,0062000000jzS9P,2016.0,315268664
23718,0066700000qGuHX,2018.0,315268664
24294,0066700000qGuB0,2019.0,315268664
31828,0066700000qEEu9,2020.0,315268664
13882,0062000000iUtmv,2016.0,492941299
6971,0062000000TcNlt,2014.0,304317357
20020,0060O00000ukrMf,2018.0,304317357
7704,0062000000a5vTD,2014.0,722003464
23760,0060X00000bshcg,2018.0,722003464
32138,0066700000p1XtQ,2020.0,722003464
13201,0060O00000nXHwu,2016.0,779987486
20910,0060O00000sAuIX,2018.0,779987486
9668,0060O00000rbddV,2015.0,449800945
14676,0060O00000rbddG,2016.0,449800945
15606,0060O00000rB2UF,2017.0,449800945
21998,0060O00000uhXR7,2018.0,449800945
24333,0060X00000cSsnz,2019.0,449800945
31437,0060X00000mVDhZ,2020.0,449800945
15343,0060O00000s8Iel,2017.0,562110346
14563,0060O00000nXhzb,2016.0,542050794
15841,0060O00000s7XqB,2017.0,542050794
24654,0060X00000eBypm,2019.0,542050794
32225,0060X00000mVEKR,2020.0,542050794
23431,0060O00000vvuMt,2018.0,384899399
6645,0062000000f4B7V,2014.0,562123356
21855,0060O00000pm8TE,2018.0,562123356
21743,0060O00000ujIfk,2018.0,302698873
20868,0060O00000ujDPS,2018.0,324156660
6961,0062000000hP1z5,2014.0,400752028
11253,0062000000fv3y6,2015.0,440372043
10825,0062000000fuvnF,2015.0,349690644
15373,0060O00000nXNGQ,2017.0,317586907
20892,0060O00000teEiD,2018.0,444565659
13555,0062000000fg6lJ,2016.0,383703873
23678,0060O00000pm389,2018.0,383703873
7242,0062000000bSDog,2014.0,320442726
19260,0060O00000ms8Qb,2017.0,529268393
11819,0062000000cPwoM,2015.0,404271470
13498,0060O00000mGYRi,2016.0,404271470
27727,0060O00000ssx9r,2019.0,404271470
19542,0060O00000teSzS,2018.0,976320309
33274,0066700000oSeu5,2021.0,976320309
7866,0062000000TcBdo,2014.0,334631868
9822,0062000000eb1EM,2015.0,334631868
14569,0062000000jnYxv,2016.0,334631868
15853,0060O00000nX0rm,2017.0,334631868
23794,0060O00000tc0Qo,2018.0,334631868
24684,0060X00000cRhTl,2019.0,334631868
32228,0060X00000mVEKW,2020.0,334631868
10403,0062000000gvFJ4,2015.0,439869587
14492,0060O00000mruMh,2016.0,439869587
16751,0060O00000nXESk,2017.0,439869587
7075,0062000000dvrcm,2014.0,424821221
5564,0062000000Si5Qk,2013.0,444713515
5033,0062000000D4Z0T,2013.0,492041066
6263,0062000000ZPCX9,2014.0,492041066
10491,0062000000f7FsR,2015.0,492041066
12237,0062000000ldWvJ,2016.0,492041066
17200,0060O00000nXPIi,2017.0,492041066
19366,0060O00000stPHP,2018.0,492041066
26786,0060X00000cSt84,2019.0,492041066
28603,0060X00000mVDTv,2020.0,492041066
12819,0060O00000mH56q,2016.0,379680663
20188,0060O00000whztB,2018.0,379680663
5272,0062000000VGKld,2013.0,562012427
4070,0062000000W5eZ0,2013.0,572149169
10536,0062000000eduz4,2015.0,682031224
31059,0066700000nuFdO,2020.0,662049287
14324,0062000000gZFOD,2016.0,421011875
7412,0062000000XYzKo,2014.0,402959886
11690,0062000000cM4y0,2015.0,402959886
18912,0060O00000pkwk4,2017.0,402959886
27511,0060X00000b8R0L,2019.0,402959886
4392,0062000000VIByS,2013.0,425073962
7836,0062000000ZPCQq,2014.0,425073962
18250,0060O00000nWNQ6,2017.0,440839942
31954,0066700000nuFdA,2020.0,319060075
7674,0062000000bQJ7N,2014.0,542041421
4224,0062000000a50ay,2013.0,652009044
9888,0060O00000nEdc0,2015.0,056502958
14593,0060O00000mFFab,2016.0,056502958
24726,0060X00000cTlbe,2019.0,056502958
5709,0062000000O4PyN,2013.0,329545008
7550,0062000000O4QDq,2014.0,329545008
11777,0062000000ftMc4,2015.0,329545008
13438,0062000000ftMcs,2016.0,329545008
19283,0062000000ftMdW,2017.0,329545008
21524,0060O00000tc0Vu,2018.0,329545008
27667,0060X00000cSsGW,2019.0,329545008
32013,0060X00000mdeYm,2020.0,329545008
33151,0066700000rMRTp,2021.0,329545008
31966,0066700000nzdhE,2020.0,685550659
15829,0060O00000plfah,2017.0,652044827
23786,0060O00000tcK4d,2018.0,652044827
32213,0060X00000m8gk1,2020.0,652044827
14475,0062000000gZ6xK,2016.0,479345464
16936,0062000000hw39Z,2017.0,479345464
23128,0062000000hw39o,2018.0,479345464
26540,0060X00000cSsda,2019.0,479345464
19768,0060O00000rdmeo,2018.0,352751143
28549,0066700000qF1j1,2020.0,632000014
23842,0060O00000srsnj,2018.0,887050508
4410,0062000000TZxvv,2013.0,313986838
4052,0062000000VFodD,2013.0,573680162
6793,0062000000a4DCq,2014.0,573680162
10980,0062000000a5apa,2015.0,573680162
12217,0062000000jnYyB,2016.0,573680162
17409,0060O00000nXPI9,2017.0,573680162
19380,0060O00000tc0TV,2018.0,573680162
26998,0060X00000hP8Du,2019.0,573680162
28580,0060X00000mdfKb,2020.0,573680162
10938,0062000000hPzpT,2015.0,602020737
17349,0060O00000pnkm9,2017.0,602020737
17667,0060O00000pmBLH,2017.0,392213146
7094,0062000000aq5dK,2014.0,444575120
32785,0066700000p3QyP,2020.0,551650070
6459,0062000000W6DVp,2014.0,384174348
7041,0062000000gZnxn,2014.0,971201546
10969,0062000000jy3Nu,2015.0,971201546
12894,0060O00000nXOMU,2016.0,971201546
17935,0060O00000tc0X6,2017.0,971201546
22263,0060O00000uhZBJ,2018.0,971201546
24757,0060X00000ea3l1,2019.0,971201546
32824,0060X00000mdf7p,2020.0,971201546
7634,0062000000aopR9,2014.0,582081782
10896,0062000000dI7EU,2015.0,391159548
33251,0066700000qrVHO,2021.0,391159548
19524,0066700000oSeGJ,2018.0,377618392
27172,0066700000oSeP6,2019.0,377618392
28724,0060X00000n7SUZ,2020.0,377618392
24540,0060X00000cTl8g,2019.0,351347232
18157,0060O00000pnluO,2017.0,380932590
18372,0060O00000pncWv,2017.0,532465192
20726,0060O00000stP8v,2018.0,532465192
26893,0060X00000cSt3K,2019.0,532465192
31350,0060X00000mdfAY,2020.0,532465192
4440,0062000000O2vdJ,2013.0,685550444
7914,0062000000YxCYx,2014.0,685550444
9894,0062000000ZQS9o,2015.0,685550444
14599,0062000000jnYxr,2016.0,685550444
15937,0062000000iuGIM,2017.0,685550444
23802,0060O00000tc0Oo,2018.0,685550444
24750,0060X00000cSsWP,2019.0,685550444
32252,0060X00000mdebg,2020.0,685550444
27166,0060X00000acAbo,2019.0,382742013
7359,0062000000f7qCm,2014.0,483339156
18205,0060O00000nEnzF,2017.0,483339156
21069,0060O00000teDSb,2018.0,775665433
7166,0062000000apbei,2014.0,652054198
33047,0066700000pg0iZ,2021.0,313483562
4260,0062000000VGifz,2013.0,330730771
7316,0062000000X5O5c,2014.0,642020390
11624,0062000000f7f3F,2015.0,642020390
13192,0062000000iuTQq,2016.0,642020390
18786,0060O00000nXNzh,2017.0,642020390
21188,0060O00000tcpyy,2018.0,642020390
27313,0060X00000cRhQY,2019.0,642020390
31770,0060X00000mdj7y,2020.0,642020390
8571,0062000000YwplL,2014.0,722031176
10764,0062000000a4IcM,2015.0,722031176
15030,0062000000jnYyF,2016.0,722031176
5541,0062000000Ub4zC,2013.0,321165045
7196,0062000000VIVkA,2014.0,321165045
11543,0062000000VIVlh,2015.0,321165045
13084,0062000000iVaFz,2016.0,321165045
18618,0062000000jnRqy,2017.0,321165045
20990,0062000000jnRrD,2018.0,321165045
27115,0060X00000cRhSe,2019.0,321165045
31602,0060X00000mdiR0,2020.0,321165045
15931,0060O00000nXqpy,2017.0,383607090
24744,0060X00000b942p,2019.0,383607090
19866,0066700000qGuJ5,2018.0,819779406
27544,0066700000qGuIW,2019.0,819779406
29024,0066700000qEF2w,2020.0,819779406
18048,0060O00000sAmG1,2017.0,484175252
33007,0060X00000khoHB,2021.0,484175252
7172,0062000000ec4RW,2014.0,552095598
27541,0060X00000bAtMS,2019.0,955508817
11965,0062000000gZ6tK,2015.0,403259534
12901,0062000000hQLaj,2016.0,403259534
18291,0060O00000nXELW,2017.0,403259534
20556,0060O00000sBAGc,2018.0,403259534
27949,0060X00000e5nKq,2019.0,403259534
29546,0060X00000mVELA,2020.0,403259534
33346,0066700000rLpGS,2021.0,403259534
11768,0062000000ducEI,2015.0,384518114
13426,0060O00000nWmrU,2016.0,384518114
4422,0062000000VG4jV,2013.0,344122262
7878,0062000000ZPCUh,2014.0,344122262
7287,0062000000ec5KP,2014.0,379206212
33126,0060X00000lcW3h,2021.0,379206212
23791,0060O00000st9Tq,2018.0,414573964
6965,0062000000a6lQp,2014.0,775543713
11109,0062000000aphJX,2015.0,775543713
12765,0062000000aphJw,2016.0,775543713
17770,0060O00000nXP6r,2017.0,775543713
20014,0060O00000stPLu,2018.0,775543713
15074,0060O00000nXQGD,2016.0,402965297
22145,0060O00000vrsdw,2018.0,402965297
32366,0060X00000bjSMX,2020.0,493425136
13639,0060O00000nXGzZ,2016.0,450372347
5547,0062000000Xi6yX,2013.0,775734635
7214,0062000000Xi6yw,2014.0,775734635
11552,0062000000Xi6z1,2015.0,775734635
29552,0060X00000lmQrX,2020.0,326780541
5413,0062000000OnacM,2013.0,487706046
7347,0062000000Onacq,2014.0,487706046
11269,0062000000ecs3s,2015.0,487706046
13122,0062000000f4IMr,2016.0,487706046
18199,0062000000f4INa,2017.0,487706046
22551,0060O00000stPH9,2018.0,487706046
11756,0062000000apKcL,2015.0,307918128
13402,0062000000dvSff,2016.0,307918128
19274,0060O00000nXAeT,2017.0,307918128
23681,0060O00000ssd7X,2018.0,016980062
11696,0062000000cPKgY,2015.0,712060797
18075,0060O00000nXbXW,2017.0,340991546
20304,0060O00000vuj0x,2018.0,340991546
25866,0060X00000j9HGE,2019.0,428688485
32685,0060X00000mdf9t,2020.0,428688485
32055,0066700000or1lt,2020.0,307309898
9330,0062000000jy1qK,2015.0,334835709
13603,0060O00000nEjJz,2016.0,334835709
7202,0062000000bR9aP,2014.0,622019503
14724,0062000000f6qD5,2016.0,379163546
25878,0060O00000uhYan,2019.0,855802484
20964,0060X00000aMj8l,2018.0,379394844
5236,0062000000O4Lw6,2013.0,352529499
6837,0062000000O4LwL,2014.0,352529499
10771,0062000000ftMbj,2015.0,352529499
12714,0062000000ftMcX,2016.0,352529499
17719,0062000000ftMdG,2017.0,352529499
22029,0060O00000s9eaV,2018.0,352529499
24577,0060X00000cSsGl,2019.0,352529499
32794,0060X00000mdecu,2020.0,352529499
33060,0066700000r5cb5,2021.0,352529499
9630,0062000000lcoIV,2015.0,085980357
15667,0060O00000pleUq,2017.0,085980357
24474,0060O00000ujTGi,2019.0,085980357
31948,0060X00000mdiwi,2020.0,085980357
5338,0062000000SipRI,2013.0,479988529
7143,0062000000TYwgN,2014.0,479988529
11065,0062000000fhHg9,2015.0,479988529
12948,0062000000ecqYj,2016.0,479988529
7502,0062000000YxKdF,2014.0,971506191
6515,0062000000ZPCO5,2014.0,401595483
19564,0062000000a6kzO,2018.0,401595483
12331,0062000000iVB8p,2016.0,395008246
13324,0060O00000nWjhm,2016.0,388818726
31267,0066700000r5Nfc,2020.0,801672791
27004,0060X00000lp6Cx,2019.0,060200128
28586,0060X00000mdivZ,2020.0,060200128
23727,0060X00000admvh,2018.0,353786841
17913,0060O00000nX5mp,2017.0,968502559
20118,0060O00000stAqH,2018.0,968502559
27769,0060X00000cQHaY,2019.0,968502559
29270,0060X00000mdeh0,2020.0,968502559
18525,0060O00000mIY2W,2017.0,328358734
20724,0060O00000nEpon,2018.0,328358734
28030,0060X00000e3ff4,2019.0,328358734
29678,0060X00000mfcUk,2020.0,328358734
7925,0062000000ZQ7Gu,2014.0,801250531
16657,0060O00000nWXCW,2017.0,414960377
23920,0060O00000stNnO,2018.0,414960377
25386,0060X00000cRhKz,2019.0,414960377
13030,0062000000iUy1h,2016.0,542097944
5711,0062000000Ubok5,2013.0,489243881
7492,0062000000ZPCQl,2014.0,489243881
10367,0062000000f78sz,2015.0,489243881
14465,0062000000iu8WM,2016.0,489243881
16691,0060O00000nXNty,2017.0,489243881
20955,0060O00000teTz0,2018.0,489243881
27405,0060X00000cSs1R,2019.0,489243881
29784,0060X00000mdilz,2020.0,489243881
22173,0060O00000rBFJF,2018.0,403184344
7083,0062000000R6F58,2014.0,441884491
17989,0060O00000pkwih,2017.0,441884491
31876,0066700000pYUvx,2020.0,428266035
7167,0062000000f6eT5,2014.0,057504599
11083,0062000000f6ed6,2015.0,057504599
12966,0062000000f6eeE,2016.0,057504599
18055,0060O00000nXEXL,2017.0,057504599
22377,0060O00000stNpU,2018.0,057504599
